4226	"West Houston"	"Houston"	"United States"	"IWS"
4227	"La Junta Muni"	"La Junta"	"United States"	"LHX"
4228	"Las Cruces Intl"	"Las Cruces"	"United States"	"LRU"
4229	"Stephens Co"	"Breckenridge"	"United States"	"BKD"
4230	"Draughon Miller Central Texas Rgnl"	"Temple"	"United States"	"TPL"
4231	"Ozona Muni"	"Ozona"	"United States"	"OZA"
4232	"Hong Kong Kai Tak"	"Hong Kong"	"Hong Kong"	""
6416	"Athen Helenikon Airport"	"Athens"	"Greece"	"HEW"
6415	"Waikoloa Heliport"	"Waikoloa Village"	"United States"	"WKL"
4235	"Kaadedhdhoo"	"Kaadedhdhoo"	"Maldives"	"KDM"
4236	"Aklavik"	"Aklavik"	"Canada"	"LAK"
4237	"Deline"	"Deline"	"Canada"	"YWJ"
4238	"Tulita"	"Tulita"	"Canada"	"ZFN"
4239	"Fort Good Hope"	"Fort Good Hope"	"Canada"	"YGH"
4240	"Inuvik Town"	"Inuvik"	"Canada"	""
4241	"INAWR"	"Inuvik"	"Canada"	""
4242	"Tanna island"	"Tanna"	"Vanuatu"	"TAH"
6509	"Sun Island"	"Sun Island"	"Maldives"	""
4244	"Paulatuk"	"Paulatuk"	"Canada"	"YPC"
4246	"Nicholson Peninsula"	"Nicholson Peninsula"	"Canada"	""
4247	"Santa Cruz"	"Santa Cruz"	"Bolivia"	"SRZ"
4248	"Kulusuk"	"Kulusuk"	"Greenland"	"KUS"
4249	"Juancho E. Yrausquin"	"Saba"	"Netherlands Antilles"	"SAB"
4250	"Eagle Co Rgnl"	"Vail"	"United States"	"EGE"
4251	"Stapleton"	"Denver"	"United States"	""
4252	"Skagen"	"Stokmarknes"	"Norway"	"SKN"
4253	"Cuyahoga County"	"Richmond Heights"	"United States"	"CGF"
4254	"Mansfield Lahm Regional"	"Mansfield"	"United States"	"MFD"
4255	"Columbus Metropolitan Airport"	"Columbus"	"United States"	"CSG"
4256	"Lawton-Fort Sill Regional Airport"	"Lawton"	"United States"	"LAW"
4257	"Fort Collins Loveland Muni"	"Fort Collins"	"United States"	"FNL"
6835	"Gouvia Marina"	"Gouvia"	"Greece"	""
6836	"Paxos Marina"	"Paxos"	"Greece"	""
4261	"Flagstaff Pulliam Airport"	"Flagstaff"	"United States"	"FLG"
4262	"Lake Tahoe Airport"	"South Lake Tahoe"	"United States"	"TVL"
4263	"Magic Valley Regional Airport"	"Twin Falls"	"United States"	"TWF"
4264	"Monaco"	"Monaco"	"Monaco"	"MCM"
4265	"Martha\\'s Vineyard"	"Vineyard Haven MA"	"United States"	"MVY"
4266	"Newport State"	"Newport RI"	"United States"	"UUU"
4267	"Hartness State"	"Springfield VT"	"United States"	"VSF"
4268	"Concord Municipal"	"Concord NH"	"United States"	"CON"
4269	"Sanford Regional"	"Sanford ME"	"United States"	"SFM"
4270	"Groton New London"	"Groton CT"	"United States"	"GON"
4271	"Saint Cloud Regional Airport"	"Saint Cloud"	"United States"	"STC"
4272	"Bagan"	"Bagan"	"Burma"	"BPE"
4273	"Golden Triangle Regional Airport"	"Columbus Mississippi"	"United States"	"GTR"
4274	"Nizhny Novgorod"	"Nizhniy Novgorod"	"Russia"	"GOJ"
4275	"Bowerman Field"	"Hoquiam"	"United States"	"HQM"
4276	"Erie Intl Tom Ridge Fld"	"Erie"	"United States"	"ERI"
4277	"Conrad Maldives Resort"	"Rangali Island"	"Maldives"	""
4278	"Barnstable Muni Boardman Polando Fld"	"Barnstable"	"United States"	"HYA"
4279	"San Pedro"	"San Pedro"	"Belize"	"SPR"
4280	"Sedona"	"Sedona"	"United States"	"SDX"
4281	"Dry Tortugas"	"Dry Tortugas"	"United States"	""
4282	"Dry Tortugas"	"Dry Tortugas"	"United States"	""
4283	"Dry Tortugas"	"Dry Tortugas"	"United States"	""
4284	"Morgantown Muni Walter L Bill Hart Fld"	"Morgantown"	"United States"	"MGW"
4285	"Yeager"	"Charleston"	"United States"	"CRW"
4286	"Wilkes Barre Scranton Intl"	"Scranton"	"United States"	"AVP"
4287	"Bemidji Regional Airport"	"Bemidji"	"United States"	"BJI"
4288	"Heydar Aliyev"	"Baku"	"Azerbaijan"	"BAK"
4289	"Thangool"	"Biloela"	"Australia"	"THG"
4290	"Fagali\\'i"	"Apia"	"Samoa"	"FGI"
4291	"Ballina Byron Gateway"	"Ballina Byron Bay"	"Australia"	"BNK"
4292	"Hector International Airport"	"Fargo"	"United States"	"FAR"
4293	"Downtown"	"Kansas City"	"United States"	"MKC"
6505	"Phoenix-Mesa Gateway"	"Mesa"	"United States"	"AZA"
4295	"Ratanakiri"	"Ratanakiri"	"Cambodia"	"RBE"
4296	"Gillette-Campbell County Airport"	"Gillette"	"United States"	"GCC"
4297	"Tomsk Bogashevo Airport"	"Tomsk"	"Russia"	"TOF"
4298	"El Toro"	"Santa Ana"	"United States"	"NZJ"
4299	"Phetchabun"	"Phetchabun"	"Thailand"	"PHY"
4300	"Chumphon"	"Chumphon"	"Thailand"	"CJM"
4301	"Jiuzhaigou Huanglong"	"Jiuzhaigou"	"China"	"JZH"
4302	"Wai Sha Airport"	"Shantou"	"China"	"SWA"
4303	"Les Ailerons"	"Enghien-moisselles"	"France"	""
4304	"Cheddi Jagan Intl"	"Georgetown"	"Guyana"	"GEO"
4305	"Ciudad del Este"	"Ciudad del Este"	"Paraguay"	"AGT"
4306	"Ogle"	"Georgetown"	"Guyana"	"OGL"
4307	"Kaieteur"	"Kaieteur"	"Guyana"	"KAI"
4308	"Dunhuang Airport"	"Dunhuang"	"China"	"DNH"
4309	"Falconara"	"Ancona"	"Italy"	"AOI"
4310	"Samjiyon"	"Samjiyon"	"South Korea"	""
8833	"Iosco County"	"East Tawas"	"United States"	"ECA"
4312	"Copiapo"	"Copiapo"	"Chile"	"CPO"
4313	"Taba Intl"	"Taba"	"Egypt"	"TCP"
4314	"Edward Bodden Airfield"	"Little Cayman"	"Cayman Islands"	"LYB"
4315	"Bodrum - Milas"	"Bodrum"	"Turkey"	"BJV"
4316	"7 Novembre"	"Tabarka"	"Tunisia"	"TBJ"
4317	"Sabiha Gokcen"	"Istanbul"	"Turkey"	"SAW"
4318	"University Park Airport"	"State College Pennsylvania"	"United States"	"SCE"
4319	"Broome"	"Broome"	"Australia"	"BME"
4320	"Newcastle Airport"	"Newcastle"	"Australia"	"NTL"
4321	"Bakki Airport"	"Bakki"	"Iceland"	""
4322	"Woerthersee International Airport"	"Klagenfurt"	"Austria"	"KLU"
4323	"General Manuel Carlos Piar"	"Ciudad Guayana"	"Venezuela"	"CGU"
4324	"Flugplatz Hoepen"	"Schneverdingen"	"Germany"	""
4325	"Hammerfest Airport"	"Hammerfest"	"Norway"	"HFT"
4326	"Valan"	"Honningsvag"	"Norway"	"HVG"
4327	"Mehamn"	"Mehamn"	"Norway"	"MEH"
4328	"Airport"	"Vadso"	"Norway"	"VDS"
4329	"Riem"	"Munich"	"Germany"	""
4330	"Imam Khomeini"	"Tehran"	"Iran"	"IKA"
4331	"Mashhad"	"Mashhad"	"Iran"	"MHD"
4332	"Egelsbach"	"Egelsbach"	"Germany"	"QEF"
4333	"Ust-Ilimsk"	"Ust Ilimsk"	"Russia"	"UIK"
4334	"Mudanjiang"	"Mudanjiang"	"China"	"MDG"
4335	"Key Field"	"Meridian"	"United States"	"MEI"
4336	"Abraham Lincoln Capital"	"Springfield"	"United States"	"SPI"
4337	"Uzundzhovo"	"Haskovo"	"Bulgaria"	"HKV"
4338	"Cortez Muni"	"Cortez"	"United States"	"CEZ"
4339	"Yampa Valley"	"Hayden"	"United States"	"HDN"
4340	"Gallup Muni"	"Gallup"	"United States"	"GUP"
4341	"Liberal Muni"	"Liberal"	"United States"	"LBL"
4342	"Lamar Muni"	"Lamar"	"United States"	"LAA"
4343	"Renner Fld"	"Goodland"	"United States"	"GLD"
4344	"Yellowstone Rgnl"	"Cody"	"United States"	"COD"
4345	"Hovden"	"Orsta-Volda"	"Norway"	"HOV"
4346	"RNAS WATTON"	"WATTON"	"United Kingdom"	""
4347	"ISLES OF SCILLY"	"ST MARY\\'S"	"United Kingdom"	"ISC"
4348	"Springfield Branson Natl"	"Springfield"	"United States"	"SGF"
4349	"Framnes"	"Narvik"	"Norway"	"NVK"
4350	"Berlevag"	"Berlevag"	"Norway"	"BVG"
4351	"Fornebu"	"Oslo"	"Norway"	"FBU"
4352	"Alykel"	"Norilsk"	"Russia"	"NSK"
4353	"Vityazevo"	"Anapa"	"Russia"	"AAQ"
4354	"Joplin Rgnl"	"Joplin"	"United States"	"JLN"
4355	"Lehigh Valley Intl"	"Allentown"	"United States"	"ABE"
4356	"NW Arkansas Regional"	"Bentonville"	"United States"	"XNA"
4357	"Atyrau"	"Atyrau"	"Kazakhstan"	"GUW"
4358	"Kzyl-Orda"	"Kzyl-Orda"	"Kazakhstan"	"KZO"
4359	"South Bend Rgnl"	"South Bend"	"United States"	"SBN"
4360	"Bykovo"	"Moscow"	"Russia"	"BKA"
4361	"Chintheche"	"Chintheche"	"Malawi"	""
4362	"Talagi"	"Arkhangelsk"	"Russia"	"ARH"
4363	"Central"	"Saratov"	"Russia"	"RTW"
4364	"Novyi Urengoy"	"Novy Urengoy"	"Russia"	"NUX"
4365	"Noyabrsk"	"Noyabrsk"	"Russia"	"NOJ"
6508	"Washington Union Station"	"Washington"	"United States"	"ZWU"
4367	"Aktau"	"Aktau"	"Kazakhstan"	"SCO"
4368	"Ukhta"	"Ukhta"	"Russia"	"UCT"
4369	"Usinsk"	"Usinsk"	"Russia"	"USK"
4370	"Pechora"	"Pechora"	"Russia"	"PEX"
4371	"Naryan-Mar"	"Naryan-Mar"	"Russia"	"NNM"
4372	"Kresty"	"Pskov"	"Russia"	"PKV"
4373	"Kogalym International"	"Kogalym"	"Russia"	"KGP"
4374	"Emelyanovo"	"Krasnoyarsk"	"Russia"	"KJA"
4375	"Sary-Arka"	"Karaganda"	"Kazakhstan"	"KGF"
4376	"Severny"	"Novosibirsk"	"Russia"	""
4377	"Uraj"	"Uraj"	"Russia"	"URJ"
4378	"Turkmenabat"	"Turkmenabat"	"Turkmenistan"	"CRZ"
4379	"Yuzhny"	"Ivanovo"	"Russia"	"IWA"
4380	"Changchun"	"Changchun"	"China"	"CGQ"
4381	"Niigata"	"Niigata"	"Japan"	"KIJ"
4382	"Johnston Atoll"	"Johnston Island"	"Johnston Atoll"	"JON"
4383	"Smith Fld"	"Fort Wayne IN"	"United States"	"SMD"
4384	"Arcata"	"Arcata CA"	"United States"	"ACV"
4385	"Camp Mabry Austin City"	"Austin TX"	"United States"	"ATT"
4386	"Albert J Ellis"	"Jacksonville NC"	"United States"	"OAJ"
4387	"Tuscaloosa Rgnl"	"Tuscaloosa AL"	"United States"	"TCL"
4388	"Dubuque Rgnl"	"Dubuque IA"	"United States"	"DBQ"
4389	"Forde Bringeland"	"Forde"	"Norway"	"FDE"
4390	"Shun Tak Heliport"	"Hong Kong"	"Hong Kong"	""
6092	"Poliarny Airport"	"Yakutia"	"Russia"	"PYJ"
6090	"Nakhchivan Airport"	"Nakhchivan"	"Azerbaijan"	"NAJ"
6089	"Ganja Airport"	"Ganja"	"Azerbaijan"	"KVD"
6804	"Torp"	"Sandefjord"	"Norway"	""
6086	"Ust Kamenogorsk Airport"	"Ust Kamenogorsk"	"Kazakhstan"	"UKK"
6084	"Petropavlosk South Airport"	"Petropavlosk"	"Kazakhstan"	"PPK"
6078	"Les Bases Airport"	"Grand Bourg"	"Guadeloupe"	"GBJ"
6077	"St-François Airport"	"St-François"	"Guadeloupe"	"SFC"
6074	"Codrington Airport"	"Codrington"	"Antigua and Barbuda"	"BBQ"
6073	"Ji-Paraná Airport"	"Ji-Paraná"	"Brazil"	"JPR"
6071	"Escuela Mariscal Sucre Airport"	"Maracay"	"Venezuela"	"MYC"
6068	"Maria Reiche Neuman Airport"	"Nazca"	"Peru"	"NZA"
6066	"Mayor General FAP Armando Revoredo Iglesias Airport"	"Cajamarca"	"Peru"	"CJA"
6064	"Gatokae Airport"	"Gatokae"	"Solomon Islands"	"GTA"
6063	"Boorama Airport"	"Boorama"	"Somalia"	"BXX"
6062	"Mucuri Airport"	"Mucuri"	"Brazil"	"MVS"
6061	"Zorg en Hoop Airport"	"Paramaribo"	"Suriname"	"ORG"
6059	"Reyes Airport"	"Reyes"	"Bolivia"	"REY"
6057	"Puerto Rico Airport"	"Puerto Rico/Manuripi"	"Bolivia"	"PUR"
6055	"El Alcaraván Airport"	"Yopal"	"Colombia"	"EYP"
6047	"General Rivadeneira Airport"	"Esmeraldas"	"Ecuador"	"ESM"
6043	"Pucón Airport"	"Pucon"	"Chile"	"ZPC"
6041	"Toledo Airport"	"Toledo"	"Brazil"	"TOW"
6040	"Santa Maria Airport"	"Santa Maria"	"Brazil"	"RIA"
6036	"Chapada Diamantina Airport"	"Lençóis"	"Brazil"	"LEC"
6805	"Goulburn Airport"	"Goulburn"	"Australia"	"GUL"
6034	"Orlando Bezerra de Menezes Airport"	"Juazeiro Do Norte"	"Brazil"	"JDO"
6032	"Santa Teresita Airport"	"Santa Teresita"	"Argentina"	"SST"
6031	"Gobernador Gregores Airport"	"Gobernador Gregores"	"Argentina"	"GGS"
6029	"Antoine De St Exupery Airport"	"San Antonio Oeste"	"Argentina"	"OES"
6028	"Las Heras Airport"	"Las Heras"	"Argentina"	"LHS"
6027	"General Enrique Mosconi Airport"	"Tartagal"	"Argentina"	"TTG"
6025	"Masbate Airport"	"Masbate"	"Philippines"	"MBT"
6024	"Catarman National Airport"	"Catarman"	"Philippines"	"CRM"
6013	"Jolo Airport"	"Jolo"	"Philippines"	"JOL"
6012	"Camiguin Airport"	"Camiguin"	"Philippines"	"CGM"
6010	"Cuyo Airport"	"Cuyo"	"Philippines"	"CYU"
6008	"Cheongju International Airport"	"Chongju"	"South Korea"	"CJJ"
6007	"Sacheon Air Base"	"Sacheon"	"South Korea"	"HIN"
6005	"Wonju Airport"	"Wonju"	"South Korea"	"WJU"
6004	"Mokpo Airport"	"Mokpo"	"South Korea"	"MPK"
6003	"Kunsan Air Base"	"Kunsan"	"South Korea"	"KUV"
6002	"Miyakejima Airport"	"Miyakejima"	"Japan"	"MYE"
6001	"Shonai Airport"	"Shonai"	"Japan"	"SYO"
6000	"Odate Noshiro Airport"	"Odate Noshiro"	"Japan"	"ONJ"
5999	"Fukushima Airport"	"Fukushima"	"Japan"	"FKS"
5998	"Iwami Airport"	"Iwami"	"Japan"	"IWJ"
5997	"Nagoya Airport"	"Nagoya"	"Japan"	"NKM"
5996	"Saga Airport"	"Saga"	"Japan"	"HSG"
5995	"Okadama Airport"	"Sapporo"	"Japan"	"OKD"
5994	"Kushiro Airport"	"Kushiro"	"Japan"	"KUH"
5993	"Matsu Beigan Airport"	"Matsu Islands"	"Taiwan"	"MFK"
5992	"Hengchun Airport"	"Hengchun"	"Taiwan"	"HCN"
5991	"Matsu Nangan Airport"	"Matsu Islands"	"Taiwan"	"LZN"
5990	"Eniwetok Airport"	"Eniwetok Atoll"	"Marshall Islands"	"ENT"
5989	"Kalaupapa Airport"	"Molokai"	"United States"	"LUP"
5988	"El Nido Airport"	"El Nido"	"Philippines"	"ENI"
5987	"Wipim Airport"	"Wipim"	"Papua New Guinea"	"WPM"
5986	"Baimuru Airport"	"Baimuru"	"Papua New Guinea"	"VMU"
5985	"Nuku Airport"	"Nuku"	"Papua New Guinea"	"UKU"
5984	"Tufi Airport"	"Tufi"	"Papua New Guinea"	"TFI"
5983	"Suki Airport"	"Suki"	"Papua New Guinea"	"SKC"
5982	"Balimo Airport"	"Balimo"	"Papua New Guinea"	"OPU"
5981	"Obo Airport"	"Obo"	"Papua New Guinea"	"OBX"
5980	"Losuia Airport"	"Losuia"	"Papua New Guinea"	"LSA"
5979	"Londolovit Airport"	"Londolovit"	"Papua New Guinea"	"LNV"
5978	"Lake Murray Airport"	"Lake Murray"	"Papua New Guinea"	"LMY"
5977	"Kamusi Airport"	"Kamusi"	"Papua New Guinea"	"KUY"
5976	"Kokoda Airport"	"Kokoda"	"Papua New Guinea"	"KKD"
5975	"Kandrian Airport"	"Kandrian"	"Papua New Guinea"	"KDR"
5974	"Jacquinot Bay Airport"	"Jacquinot Bay"	"Papua New Guinea"	"JAQ"
5973	"Nissan Island Airport"	"Nissan Island"	"Papua New Guinea"	"IIS"
5972	"Ihu Airport"	"Ihu"	"Papua New Guinea"	"IHU"
5971	"Gasmata Island Airport"	"Gasmata Island"	"Papua New Guinea"	"GMI"
5970	"Tadji Airport"	"Aitape"	"Papua New Guinea"	"ATP"
5969	"Wrangell Airport"	"Wrangell"	"United States"	"WRG"
5968	"Chevak Airport"	"Chevak"	"United States"	"VAK"
5967	"Aniak Airport"	"Aniak"	"United States"	"ANI"
5966	"Mountain Village Airport"	"Mountain Village"	"United States"	"MOU"
5965	"McGrath Airport"	"Mcgrath"	"United States"	"MCG"
5964	"Kalskag Airport"	"Kalskag"	"United States"	"KLG"
5963	"Haines Airport"	"Haines"	"United States"	"HNS"
5962	"Holy Cross Airport"	"Holy Cross"	"United States"	"HCR"
5961	"Skagway Airport"	"Skagway"	"United States"	"SGY"
5960	"Gustavus Airport"	"Gustavus"	"United States"	"GST"
5959	"Adak Airport"	"Adak Island"	"United States"	"ADK"
5958	"Sambu Airport"	"Boca de Sábalo"	"Panama"	"SAX"
5957	"Contadora Airport"	"Contadora Island"	"Panama"	"OTD"
5956	"EL Real Airport"	"El Real"	"Panama"	"ELE"
5955	"Bahia Piña Airport"	"Bahia Piña"	"Panama"	"BFQ"
5954	"Sayun International Airport"	"Sayun Intl"	"Yemen"	"GXF"
5953	"Kamishly Airport"	"Kamishly"	"Syria"	"KAC"
5952	"Sulaymaniyah International Airport"	"Sulaymaniyah"	"Iraq"	"ISU"
5951	"Turbat International Airport"	"Turbat"	"Pakistan"	"TUK"
5950	"Sehwan Sharif Airport"	"Sehwan Sharif"	"Pakistan"	"SYW"
5949	"Skardu Airport"	"Skardu"	"Pakistan"	"KDU"
5948	"Parachinar Airport"	"Parachinar"	"Pakistan"	"PAJ"
5947	"Ormara Airport"	"Ormara Raik"	"Pakistan"	"ORW"
5946	"Khuzdar Airport"	"Khuzdar"	"Pakistan"	"KDD"
5945	"Hyderabad Airport"	"Hyderabad"	"Pakistan"	"HDD"
5944	"Jiwani Airport"	"Jiwani"	"Pakistan"	"JIW"
5943	"Dera Ismael Khan Airport"	"Dera Ismael Khan"	"Pakistan"	"DSK"
5942	"Dera Ghazi Khan Airport"	"Dera Ghazi Khan"	"Pakistan"	"DEA"
5941	"Dalbandin Airport"	"Dalbandin"	"Pakistan"	"DBA"
5940	"Chitral Airport"	"Chitral"	"Pakistan"	"CJL"
5939	"Bahawalpur Airport"	"Bahawalpur"	"Pakistan"	"BHV"
5938	"Bannu Airport"	"Bannu"	"Pakistan"	"BNP"
5937	"Al Ain International Airport"	"Al Ain"	"United Arab Emirates"	"AAN"
5936	"Uromiyeh Airport"	"Uromiyeh"	"Iran"	"OMH"
5935	"Ardabil Airport"	"Ardabil"	"Iran"	"ADU"
5934	"Lar Airport"	"Lar"	"Iran"	"LRR"
5933	"Sari Dasht E Naz Airport"	"Dasht-e-naz"	"Iran"	"SRY"
5932	"Noshahr Airport"	"Noshahr"	"Iran"	"NSH"
5931	"Sabzevar National Airport"	"Sabzevar"	"Iran"	"AFZ"
5930	"Bojnourd Airport"	"Bojnourd"	"Iran"	"BJB"
5929	"Rafsanjan Airport"	"Rafsanjan"	"Iran"	"RJN"
5928	"Bam Airport"	"Bam"	"Iran"	"BXR"
5927	"Khoram Abad Airport"	"Khorram Abad"	"Iran"	"KHD"
5926	"Wadi Al Dawasir Airport"	"Wadi-al-dawasir"	"Saudi Arabia"	"EWD"
5925	"Al-Jawf Domestic Airport"	"Al-Jawf"	"Saudi Arabia"	"AJF"
5924	"Dawadmi Domestic Airport"	"Dawadmi"	"Saudi Arabia"	"DWD"
6506	"Saul Airport"	"Saul"	"French Guiana"	"XAU"
5922	"Faizabad Airport"	"Faizabad"	"Afghanistan"	"FBD"
5921	"Île des Pins Airport"	"Île des Pins"	"New Caledonia"	"ILP"
5920	"Belep Islands Airport"	"Waala"	"New Caledonia"	"BMY"
5919	"Tiga Airport"	"Tiga"	"New Caledonia"	"TGJ"
5918	"Ipota Airport"	"Ipota"	"Vanuatu"	"IPA"
5917	"Futuna Airport"	"Futuna Island"	"Vanuatu"	"FTA"
5916	"Dillon's Bay Airport"	"Dillon's Bay"	"Vanuatu"	"DLY"
5915	"Aniwa Airport"	"Aniwa"	"Vanuatu"	"AWD"
5914	"Anelghowhat Airport"	"Anelghowhat"	"Vanuatu"	"AUY"
5913	"North West Santo Airport"	"Olpoi"	"Vanuatu"	"OLZ"
5912	"Southwest Bay Airport"	"Malekula Island"	"Vanuatu"	"SWJ"
5911	"Valesdir Airport"	"Valesdir"	"Vanuatu"	"VLS"
5910	"Uléi Airport"	"Ambryn Island"	"Vanuatu"	"ULB"
5909	"Tongoa Island Airport"	"Tongoa Island"	"Vanuatu"	"TGH"
5908	"Santo Pekoa International Airport"	"Santo"	"Vanuatu"	"SON"
5907	"Redcliffe Airport"	"Redcliffe"	"Vanuatu"	"RCL"
5906	"Gaua Island Airport"	"Gaua Island"	"Vanuatu"	"ZGU"
5905	"Norsup Airport"	"Norsup"	"Vanuatu"	"NUS"
5904	"Lonorore Airport"	"Lonorore"	"Vanuatu"	"LNE"
5903	"Naone Airport"	"Maewo Island"	"Vanuatu"	"MWF"
5902	"Lamen Bay Airport"	"Lamen Bay"	"Vanuatu"	"LNB"
5901	"Lamap Airport"	"Lamap"	"Vanuatu"	"LPM"
5900	"Tavie Airport"	"Paama Island"	"Vanuatu"	"PBJ"
5899	"Sara Airport"	"Pentecost Island"	"Vanuatu"	"SSR"
5898	"Longana Airport"	"Longana"	"Vanuatu"	"LOD"
5897	"Craig Cove Airport"	"Craig Cove"	"Vanuatu"	"CCV"
5896	"Sangafa Airport"	"Sangafa"	"Vanuatu"	"EAE"
5895	"Torres Airstrip"	"Loh/Linua"	"Vanuatu"	"TOH"
5894	"Sola Airport"	"Sola"	"Vanuatu"	"SLH"
5893	"Mota Lava Airport"	"Ablow"	"Vanuatu"	"MTV"
5892	"Ua Huka Airport"	"Ua Huka"	"French Polynesia"	"UAH"
5891	"Ua Pou Airport"	"Ua Pou"	"French Polynesia"	"UAP"
5890	"Hiva Oa-Atuona Airport"	"Hiva-oa"	"French Polynesia"	"AUQ"
5889	"Ahe Airport"	"Ahe"	"French Polynesia"	"AHE"
5888	"Apataki Airport"	"Apataki"	"French Polynesia"	"APK"
5887	"Maota Airport"	"Savaii Island"	"Samoa"	"MXS"
5886	"Mountain Airport"	"Mountain"	"Nepal"	"MWP"
5885	"Pointe Vele Airport"	"Futuna Island"	"Wallis and Futuna"	"FUT"
5884	"Niue International Airport"	"Alofi"	"Niue"	"IUE"
5883	"Vanua Balavu Airport"	"Vanua Balavu"	"Fiji"	"VBV"
5882	"Kuini Lavenia Airport"	"Niuatoputapu"	"Tonga"	"NTT"
5881	"Mata'aho Airport"	""Angaha"	" Niuafo'ou Island""	"Tonga"
5880	"Lifuka Island Airport"	"Lifuka"	"Tonga"	"HPA"
5879	"Kaufana Airport"	"Eua Island"	"Tonga"	"EUA"
5878	"Savusavu Airport"	"Savusavu"	"Fiji"	"SVU"
5877	"Rotuma Airport"	"Rotuma"	"Fiji"	"RTA"
5876	"Koro Island Airport"	"Koro Island"	"Fiji"	"KXF"
5875	"Matei Airport"	"Matei"	"Fiji"	"TVU"
5874	"Labasa Airport"	"Lambasa"	"Fiji"	"LBS"
5873	"Lakeba Island Airport"	"Lakeba Island"	"Fiji"	"LKB"
5872	"Ngau Airport"	"Ngau"	"Fiji"	"NGI"
5871	"Moala Airport"	"Moala"	"Fiji"	"MFJ"
5870	"Mana Island Airport"	"Mana Island"	"Fiji"	"MNF"
5869	"Vunisea Airport"	"Vunisea"	"Fiji"	"KDV"
5868	"Malolo Lailai Island Airport"	"Malolo Lailai Island"	"Fiji"	"PTF"
5867	"Cicia Airport"	"Cicia"	"Fiji"	"ICI"
5866	"Penrhyn Island Airport"	"Penrhyn Island"	"Cook Islands"	"PYE"
5865	"Mitiaro Island Airport"	"Mitiaro Island"	"Cook Islands"	"MOI"
5864	"Mauke Airport"	"Mauke Island"	"Cook Islands"	"MUK"
5863	"Manihiki Island Airport"	"Manihiki Island"	"Cook Islands"	"MHX"
5862	"Mangaia Island Airport"	"Mangaia Island"	"Cook Islands"	"MGS"
5861	"Atiu Island Airport"	"Atiu Island"	"Cook Islands"	"AIU"
5860	"Nassau Paradise Island Airport"	"Nassau"	"Bahamas"	"PID"
5859	"Colonel Hill Airport"	"Colonel Hill"	"Bahamas"	"CRI"
5858	"New Bight Airport"	"Cat Island"	"Bahamas"	"CAT"
5857	"Arthurs Town Airport"	"Arthur's Town"	"Bahamas"	"ATC"
5856	"Congo Town Airport"	"Andros"	"Bahamas"	"COX"
5855	"Long Banga Airport"	"Long Banga"	"Malaysia"	"LBP"
5854	"Salina Cruz Naval Air Station"	"Salina Cruz"	"Mexico"	"SCX"
5853	"Alberto Delgado Airport"	"Trinidad"	"Cuba"	"TND"
5852	"Cayo Coco Airport"	"Cayo Coco"	"Cuba"	"CCC"
5851	"Port-de-Paix Airport"	"Port-de-Paix"	"Haiti"	"PAX"
5850	"Jeremie Airport"	"Jeremie"	"Haiti"	"JEE"
5849	"Playa Samara Airport"	"Playa Samara"	"Costa Rica"	"PLD"
5848	"Tobias Bolanos International Airport"	"San Jose"	"Costa Rica"	"SYQ"
5847	"Puerto Jimenez Airport"	"Puerto Jimenez"	"Costa Rica"	"PJM"
5845	"Islita Airport"	"Nandayure"	"Costa Rica"	"PBP"
5844	"Cabo Velas Airport"	"Nicoya"	"Costa Rica"	"TNO"
5843	"Barra del Colorado Airport"	"Pococi"	"Costa Rica"	"BCL"
5842	"Aerotortuguero Airport"	"Roxana"	"Costa Rica"	"TTQ"
5841	"Captain Ramon Xatruch Airport"	"La Palma"	"Panama"	"PLP"
5840	"Jaqué Airport"	"Jaqué"	"Panama"	"JQE"
5839	"Enrique Adolfo Jimenez Airport"	"Colón"	"Panama"	"ONX"
5838	"Alonso Valderrama Airport"	"Chitré"	"Panama"	"CTD"
5837	"Lencero Airport"	"Jalapa"	"Mexico"	"JAL"
5836	"Guerrero Negro Airport"	"Guerrero Negro"	"Mexico"	"GUB"
5835	"Ciudad Constitución Airport"	"Ciudad Constitución"	"Mexico"	"CUA"
5834	"Captain Rogelio Castillo National Airport"	"Celaya"	"Mexico"	"CYW"
5833	"Mili Island Airport"	"Mili Island"	"Marshall Islands"	"MIJ"
5832	"Puerto Lempira Airport"	"Puerto Lempira"	"Honduras"	"PEU"
5831	"Ahuas Airport"	"Ahuas"	"Honduras"	"AHS"
5830	"Wotho Island Airport"	"Wotho Island"	"Marshall Islands"	"WTO"
5829	"Wotje Atoll Airport"	"Wotje Atoll"	"Marshall Islands"	"WTE"
5828	"Woja Airport"	"Majuro Atoll"	"Marshall Islands"	"WJA"
5827	"Jaluit Airport"	"Jabor Jaluit Atoll"	"Marshall Islands"	"UIT"
5826	"Rongelap Island Airport"	"Rongelap Island"	"Marshall Islands"	"RNP"
5825	"Namorik Atoll Airport"	"Namorik Atoll"	"Marshall Islands"	"NDK"
5824	"Majkin Airport"	"Majkin"	"Marshall Islands"	"MJE"
5823	"Mejit Atoll Airport"	"Mejit Atoll"	"Marshall Islands"	"MJB"
5822	"Maloelap Island Airport"	"Maloelap Island"	"Marshall Islands"	"MAV"
5821	"Likiep Airport"	"Likiep Island"	"Marshall Islands"	"LIK"
5820	"Kaben Airport"	"Kaben"	"Marshall Islands"	"KBT"
